# Description: This file is for creating figure.
# This file is generated by program. Do not change the contain of file!.
#
#[srcIpAddress,dstIpAddress,dstPort,Protocol]-label-x-y 
('147.32.84.165', '66.197.230.37', '53', 'udp')<<<MALWARE<<<8<<<0
('147.32.84.165', '78.46.243.109', '53', 'udp')<<<MALWARE<<<8<<<0
('147.32.84.165', '125.206.187.30', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '217.199.217.200', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '173.203.205.61', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '192.5.6.30', '53', 'udp')<<<MALWARE<<<48<<<0
('147.32.84.165', '199.249.119.1', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '77.120.121.65', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '220.178.26.99', '6667', 'tcp')<<<MALWARE<<<1<<<0
('147.32.84.165', '64.29.145.47', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '222.23.80.7', '6667', 'tcp')<<<MALWARE<<<10<<<0
('147.32.84.165', '80.253.15.30', '53', 'udp')<<<MALWARE<<<2<<<0
('201.217.51.166', '147.32.84.165', '0', 'icmp')<<<NORMAL<<<1<<<0
('147.32.84.165', '212.158.161.57', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '89.175.251.94', '25', 'tcp')<<<MALWARE<<<3<<<0
('147.32.84.165', '59.113.50.63', '6667', 'tcp')<<<MALWARE<<<1<<<0
('147.32.84.165', '92.38.229.145', '53', 'udp')<<<MALWARE<<<4<<<0
('147.32.84.165', '195.19.225.254', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '58.252.109.240', '6667', 'tcp')<<<MALWARE<<<6<<<0
('147.32.84.165', '173.192.217.195', '25', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '98.137.34.115', '25', 'tcp')<<<MALWARE<<<8<<<0
('147.32.84.165', '65.160.50.110', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '85.21.144.151', '25', 'tcp')<<<MALWARE<<<6<<<0
('147.32.84.165', '46.254.20.32', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '217.168.75.182', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '67.211.234.195', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '216.82.249.99', '25', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '213.248.63.48', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '208.80.124.4', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '62.149.205.244', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '212.254.238.237', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '194.95.104.22', '25', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '209.171.54.132', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '67.69.240.22', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '199.58.187.30', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '109.235.49.72', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '84.234.53.214', '6667', 'tcp')<<<MALWARE<<<3<<<0
('147.32.84.165', '92.63.96.236', '25', 'tcp')<<<MALWARE<<<12<<<0
('147.32.84.165', '67.20.16.11', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '78.159.115.163', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '142.161.2.100', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '209.249.171.237', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '180.251.135.144', '6667', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '184.107.152.165', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '92.53.98.100', '53', 'udp')<<<MALWARE<<<24<<<0
('147.32.84.165', '15.195.192.37', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '213.135.97.131', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '178.162.190.126', '25', 'tcp')<<<MALWARE<<<12<<<0
('147.32.84.165', '212.96.97.2', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '87.224.128.4', '53', 'udp')<<<MALWARE<<<6<<<0
('147.32.84.165', '66.11.225.135', '25', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '194.85.252.62', '53', 'udp')<<<MALWARE<<<88<<<0
('147.32.84.165', '203.198.189.146', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '194.0.1.16', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '79.120.54.21', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '212.67.213.132', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '93.17.128.16', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '118.103.34.98', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '85.158.137.227', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '194.0.1.10', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '95.59.69.146', '6667', 'tcp')<<<MALWARE<<<12<<<0
('147.32.84.165', '85.158.137.35', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '188.143.165.2', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '195.16.88.67', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '65.54.188.78', '25', 'tcp')<<<MALWARE<<<6<<<0
('147.32.84.165', '15.243.160.50', '53', 'udp')<<<MALWARE<<<10<<<0
('147.32.84.165', '199.249.112.1', '53', 'udp')<<<MALWARE<<<16<<<0
('147.32.84.165', '71.216.14.137', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '200.217.210.248', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '82.146.34.142', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '193.41.86.178', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '90.156.144.47', '53', 'udp')<<<MALWARE<<<11<<<0
('147.32.84.165', '79.173.96.110', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '83.222.1.30', '53', 'udp')<<<MALWARE<<<21<<<0
('147.32.84.165', '195.131.52.142', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '212.164.0.102', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '77.246.107.36', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '201.18.42.58', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '195.54.209.178', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '192.93.0.129', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '65.55.92.152', '25', 'tcp')<<<MALWARE<<<62<<<0
('147.32.84.165', '83.167.65.2', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '212.118.52.2', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '195.41.46.78', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '89.108.72.47', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '199.94.162.201', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '77.67.63.105', '53', 'udp')<<<MALWARE<<<8<<<0
('147.32.84.165', '78.108.80.90', '53', 'udp')<<<MALWARE<<<26<<<0
('147.32.84.165', '194.67.28.62', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '193.232.112.1', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '119.205.212.219', '25', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '217.163.21.39', '80', 'tcp')<<<MALWARE<<<9<<<0
('147.32.84.165', '65.254.254.55', '25', 'tcp')<<<MALWARE<<<6<<<0
('147.32.84.165', '94.247.159.134', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '81.177.6.193', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '200.199.41.130', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '195.54.162.81', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '194.84.23.125', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '217.65.10.198', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '61.17.216.89', '6667', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '195.250.136.2', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '86.110.226.47', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '115.99.115.251', '6667', 'tcp')<<<MALWARE<<<5<<<0
('147.32.84.165', '84.201.253.146', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '15.219.145.12', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '204.12.235.187', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.171', '147.32.84.165', '138', 'udp')<<<NORMAL<<<4<<<0
('147.32.84.165', '212.95.60.73', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '74.63.154.242', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '95.128.161.3', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '93.123.109.154', '6667', 'tcp')<<<MALWARE<<<3<<<0
('147.32.84.165', '85.113.63.225', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '222.85.179.42', '6667', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '32.97.110.149', '25', 'tcp')<<<MALWARE<<<2<<<0
('193.239.243.94', '147.32.84.165', '3', 'icmp')<<<NORMAL<<<1<<<0
('147.32.84.165', '188.190.97.32', '53', 'udp')<<<MALWARE<<<4<<<0
('147.32.84.165', '85.10.211.250', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '193.0.12.144', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '91.190.112.251', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '77.246.107.36', '25', 'tcp')<<<MALWARE<<<12<<<0
('147.32.84.165', '218.3.166.230', '6667', 'tcp')<<<MALWARE<<<1<<<0
('147.32.84.165', '195.225.57.17', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '74.54.56.227', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '195.222.122.13', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '184.82.184.124', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '89.111.176.140', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '207.69.189.40', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '59.94.130.46', '3128', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '207.115.21.22', '25', 'tcp')<<<MALWARE<<<23<<<0
('147.32.84.165', '66.52.116.75', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '208.43.27.10', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '192.71.129.68', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '92.103.191.5', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '202.86.18.246', '6667', 'tcp')<<<MALWARE<<<3<<<0
('147.32.84.165', '205.236.148.151', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '194.186.222.131', '53', 'udp')<<<MALWARE<<<9<<<0
('147.32.84.165', '216.82.254.35', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '188.120.246.76', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '74.222.3.26', '443', 'tcp')<<<MALWARE<<<63<<<0
('147.32.84.165', '117.198.168.149', '6667', 'tcp')<<<MALWARE<<<1<<<0
('147.32.84.165', '202.172.247.36', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '148.87.41.220', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '18.70.0.160', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '82.119.197.148', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '74.81.73.102', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '146.141.15.6', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '184.82.40.106', '53', 'udp')<<<MALWARE<<<16<<<0
('147.32.84.165', '77.221.129.66', '53', 'udp')<<<MALWARE<<<6<<<0
('147.32.84.165', '117.204.73.9', '6667', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '205.188.192.1', '80', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '94.63.149.152', '80', 'tcp')<<<MALWARE<<<3<<<0
('147.32.84.165', '88.198.64.26', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '88.198.19.61', '25', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '195.28.226.86', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '77.220.178.56', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '212.77.101.4', '25', 'tcp')<<<MALWARE<<<10<<<0
('147.32.84.165', '193.227.233.1', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '193.106.73.254', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '147.231.58.1', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '71.74.56.243', '25', 'tcp')<<<MALWARE<<<28<<<0
('147.32.84.165', '211.49.162.253', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '207.36.208.206', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '77.51.225.43', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '174.142.95.9', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '156.154.127.65', '53', 'udp')<<<MALWARE<<<6<<<0
('147.32.84.165', '198.155.167.200', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '195.50.106.142', '25', 'tcp')<<<MALWARE<<<16<<<0
('147.32.84.165', '69.50.196.9', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '80.85.32.229', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '91.213.195.163', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '77.72.229.253', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '94.245.121.179', '80', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '122.121.68.110', '6667', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '218.201.21.157', '6667', 'tcp')<<<MALWARE<<<3<<<0
('147.32.84.165', '94.75.243.45', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '116.111.222.15', '6667', 'tcp')<<<MALWARE<<<5<<<0
('147.32.84.165', '145.78.21.41', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '81.18.135.38', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '68.67.185.218', '80', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '65.205.167.9', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '32.97.182.144', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '65.55.16.187', '443', 'tcp')<<<MALWARE<<<13<<<13
('147.32.84.165', '178.137.128.94', '6667', 'tcp')<<<MALWARE<<<7<<<0
('147.32.84.165', '72.8.150.27', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '81.177.1.85', '53', 'udp')<<<MALWARE<<<22<<<0
('147.32.84.165', '194.2.0.84', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '178.236.177.66', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '96.9.156.107', '25', 'tcp')<<<MALWARE<<<12<<<0
('147.32.84.165', '196.0.35.154', '6667', 'tcp')<<<MALWARE<<<1<<<0
('147.32.84.165', '89.249.24.10', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '81.177.3.15', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '174.123.68.15', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '93.180.203.85', '6667', 'tcp')<<<MALWARE<<<7<<<0
('147.32.84.165', '184.107.152.165', '25', 'tcp')<<<MALWARE<<<10<<<0
('147.32.84.165', '188.173.49.47', '6667', 'tcp')<<<MALWARE<<<1<<<0
('147.32.84.165', '188.40.138.235', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '80.237.187.77', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '212.15.100.51', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '66.230.167.227', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '216.82.249.179', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '199.0.233.8', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '72.44.238.67', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '46.4.101.147', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '122.200.253.201', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '89.184.66.195', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '199.249.121.1', '53', 'udp')<<<MALWARE<<<4<<<0
('147.32.84.165', '85.18.95.21', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '200.161.192.230', '6667', 'tcp')<<<MALWARE<<<1<<<0
('147.32.84.165', '192.76.176.9', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '150.70.226.96', '25', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '66.197.225.198', '53', 'udp')<<<MALWARE<<<5<<<0
('147.32.84.165', '209.85.99.32', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '212.69.101.4', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '89.108.111.139', '53', 'udp')<<<MALWARE<<<1<<<0
('95.128.162.2', '147.32.84.165', '1', 'icmp')<<<NORMAL<<<1<<<0
('147.32.84.165', '69.175.81.214', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '64.114.34.90', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '206.222.12.1', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '205.196.184.32', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '212.89.224.76', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '218.102.53.147', '25', 'tcp')<<<MALWARE<<<8<<<0
('147.32.84.165', '188.40.53.72', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '213.171.58.162', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '192.71.53.53', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '68.67.185.206', '80', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '91.219.194.57', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '64.184.231.231', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '199.254.62.1', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '75.126.150.82', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '213.59.0.3', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '212.117.167.100', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '62.112.192.40', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '78.46.254.65', '53', 'udp')<<<MALWARE<<<5<<<0
('147.32.84.165', '212.117.174.7', '4506', 'tcp')<<<MALWARE<<<1804<<<0
('147.32.84.165', '212.89.225.164', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '62.231.15.130', '53', 'udp')<<<MALWARE<<<4<<<0
('147.32.84.165', '89.253.239.179', '25', 'tcp')<<<MALWARE<<<10<<<0
('147.32.84.165', '217.23.9.17', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '200.147.36.13', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '31.31.196.6', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '61.17.129.5', '6667', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '158.250.39.28', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '178.95.10.210', '6667', 'tcp')<<<MALWARE<<<6<<<0
('147.32.84.165', '24.249.116.47', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '82.77.9.7', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '75.125.10.187', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '78.159.106.184', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '87.118.92.232', '25', 'tcp')<<<MALWARE<<<6<<<0
('147.32.84.165', '69.10.34.51', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '174.142.95.10', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '80.249.164.75', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '204.118.41.248', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '69.48.99.86', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '68.1.17.3', '25', 'tcp')<<<MALWARE<<<24<<<0
('147.32.84.165', '64.16.45.216', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '193.161.84.90', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '77.92.65.174', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '93.95.103.198', '53', 'udp')<<<MALWARE<<<8<<<0
('147.32.84.165', '82.138.35.84', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '195.238.5.129', '25', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '208.94.149.2', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '202.95.138.19', '6667', 'tcp')<<<MALWARE<<<6<<<0
('147.32.84.165', '85.192.32.2', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '188.130.181.4', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '184.154.22.10', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '193.0.12.21', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '81.176.76.110', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '213.95.23.130', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '168.95.5.33', '25', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '62.58.50.87', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '77.232.155.53', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '178.63.181.23', '53', 'udp')<<<MALWARE<<<5<<<0
('147.32.84.165', '134.84.119.232', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '207.109.18.203', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '62.213.110.35', '25', 'tcp')<<<MALWARE<<<12<<<0
('147.32.84.165', '76.74.236.21', '53', 'udp')<<<MALWARE<<<7<<<0
('147.32.84.165', '94.142.136.2', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '130.149.17.20', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '180.177.137.11', '6667', 'tcp')<<<MALWARE<<<9<<<0
('188.205.231.61', '147.32.84.165', '22', 'tcp')<<<NORMAL<<<1<<<0
('147.32.84.165', '213.178.64.2', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '95.211.10.135', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '184.106.213.57', '6667', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '62.97.117.86', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '193.17.221.50', '53', 'udp')<<<MALWARE<<<7<<<0
('147.32.84.165', '91.223.239.13', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '95.167.161.3', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '84.2.44.11', '25', 'tcp')<<<MALWARE<<<4<<<0
('147.32.84.165', '89.108.124.73', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '192.5.6.31', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '202.157.182.142', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '192.12.192.5', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '60.190.222.139', '65520', 'tcp')<<<MALWARE<<<1<<<0
('147.32.84.165', '195.47.253.3', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '192.35.51.30', '53', 'udp')<<<MALWARE<<<55<<<0
('147.32.84.165', '81.201.204.2', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '217.106.225.151', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '173.241.196.96', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '168.95.5.34', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '213.155.22.96', '53', 'udp')<<<MALWARE<<<2<<<0
('147.32.84.165', '194.67.211.76', '6667', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '195.34.238.53', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '194.226.96.8', '53', 'udp')<<<MALWARE<<<59<<<0
('147.32.84.165', '66.231.249.144', '25', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '91.226.10.58', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '217.14.50.7', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '208.84.244.133', '25', 'tcp')<<<MALWARE<<<8<<<0
('147.32.84.165', '188.128.10.194', '53', 'udp')<<<MALWARE<<<5<<<0
('147.32.84.165', '46.173.220.12', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '178.63.3.138', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '195.243.137.26', '53', 'udp')<<<MALWARE<<<9<<<0
('147.32.84.165', '212.12.200.158', '6667', 'tcp')<<<MALWARE<<<7<<<0
('147.32.84.165', '111.88.79.41', '6667', 'tcp')<<<MALWARE<<<5<<<0
('147.32.84.165', '81.94.46.140', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '217.163.21.34', '80', 'tcp')<<<MALWARE<<<2<<<0
('147.32.84.165', '46.4.74.165', '53', 'udp')<<<MALWARE<<<7<<<0
('147.32.84.165', '92.50.146.70', '53', 'udp')<<<MALWARE<<<1<<<0
('147.32.84.165', '173.241.196.70', '53', 'udp')<<<MALWARE<<<3<<<0
('147.32.84.165', '193.233.1.67', '53', 'udp')<<<MALWARE<<<8<<<0
